Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
8:45:04,0.126,0.13,0.128,0.219,0.227,0.221,0.082,0.082,0.085,0.083,0.083,0.086,0.165,0.17,0.17,0.158,0.156,0.15,0.08,0.082,0.085,0.083,0.083,0.087,0.09,0.092,0.092,0.225,0.236,0.238,0.079,0.079,0.084,0.085,0.083,0.083,0.163,0.166,0.161,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.095,0.089,0.088,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.167,0.164,0.144,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.162,0.161,0.162,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.083,0.085,0.164,0.173,0.163,0.08,0.08,0.08,0.08,0.088,0.087,0.083,0.083,0.084
9:00:04,0.132,0.135,0.133,0.228,0.238,0.23,0.082,0.082,0.085,0.083,0.083,0.086,0.168,0.174,0.173,0.162,0.156,0.149,0.08,0.082,0.085,0.083,0.083,0.087,0.091,0.093,0.093,0.229,0.244,0.242,0.079,0.079,0.083,0.085,0.083,0.083,0.165,0.168,0.166,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.096,0.091,0.089,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.172,0.163,0.167,0.078,0.079,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.167,0.166,0.167,0.078,0.08,0.08,0.08,0.171,0.083,0.083,0.084,0.085,0.169,0.178,0.168,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
9:15:04,0.137,0.14,0.137,0.237,0.248,0.24,0.082,0.083,0.085,0.084,0.083,0.086,0.178,0.178,0.176,0.162,0.155,0.15,0.08,0.082,0.085,0.084,0.083,0.087,0.092,0.095,0.095,0.233,0.251,0.253,0.079,0.079,0.084,0.085,0.083,0.083,0.165,0.173,0.17,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.097,0.092,0.09,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.178,0.171,0.17,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.172,0.171,0.172,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.173,0.181,0.172,0.08,0.08,0.08,0.08,0.087,0.087,0.084,0.083,0.084
9:30:04,0.142,0.144,0.142,0.244,0.259,0.252,0.082,0.083,0.085,0.084,0.083,0.086,0.177,0.181,0.18,0.164,0.157,0.151,0.08,0.082,0.085,0.083,0.083,0.087,0.093,0.096,0.096,0.242,0.252,0.262,0.079,0.079,0.083,0.085,0.083,0.083,0.171,0.173,0.171,0.078,0.079,0.08,0.081,0.079,0.082,0.083,0.082,0.083,0.098,0.093,0.091,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.18,0.166,0.173,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.175,0.178,0.177,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.177,0.184,0.177,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.083,0.084
9:45:04,0.147,0.148,0.146,0.255,0.269,0.264,0.082,0.082,0.085,0.084,0.083,0.086,0.181,0.181,0.183,0.167,0.158,0.158,0.08,0.082,0.085,0.083,0.083,0.087,0.094,0.098,0.097,0.251,0.26,0.271,0.079,0.079,0.083,0.085,0.083,0.083,0.174,0.179,0.177,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.099,0.094,0.092,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.186,0.184,0.175,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.181,0.181,0.18,0.078,0.08,0.08,0.08,0.171,0.083,0.083,0.084,0.085,0.182,0.185,0.183,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.083,0.084
10:00:04,0.152,0.153,0.149,0.267,0.285,0.277,0.082,0.082,0.085,0.083,0.083,0.086,0.188,0.188,0.187,0.168,0.162,0.167,0.08,0.082,0.085,0.083,0.083,0.087,0.096,0.1,0.099,0.258,0.274,0.275,0.079,0.079,0.083,0.085,0.083,0.083,0.177,0.181,0.176,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.101,0.095,0.094,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.192,0.188,0.178,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.187,0.185,0.187,0.078,0.08,0.079,0.08,0.171,0.083,0.083,0.084,0.085,0.189,0.19,0.186,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
10:15:04,0.157,0.158,0.156,0.28,0.3,0.291,0.082,0.082,0.085,0.083,0.083,0.086,0.185,0.188,0.188,0.173,0.166,0.172,0.08,0.082,0.085,0.083,0.083,0.086,0.097,0.101,0.101,0.275,0.285,0.283,0.079,0.079,0.083,0.085,0.082,0.083,0.18,0.184,0.185,0.078,0.079,0.08,0.08,0.078,0.082,0.083,0.082,0.083,0.102,0.097,0.095,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.201,0.196,0.19,0.078,0.079,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.192,0.191,0.192,0.078,0.079,0.079,0.079,0.171,0.083,0.083,0.084,0.085,0.192,0.198,0.191,0.08,0.079,0.079,0.08,0.087,0.087,0.083,0.083,0.084
10:30:04,0.162,0.163,0.16,0.297,0.312,0.306,0.082,0.083,0.085,0.083,0.083,0.086,0.19,0.195,0.191,0.18,0.171,0.166,0.081,0.082,0.085,0.083,0.083,0.087,0.099,0.103,0.103,0.29,0.292,0.292,0.079,0.079,0.083,0.085,0.083,0.083,0.183,0.188,0.186,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.103,0.099,0.096,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.21,0.203,0.197,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.196,0.2,0.199,0.078,0.08,0.08,0.079,0.172,0.083,0.083,0.083,0.085,0.198,0.202,0.195,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.083,0.084
10:45:04,0.168,0.167,0.164,0.309,0.322,0.318,0.082,0.082,0.085,0.084,0.083,0.086,0.194,0.195,0.195,0.188,0.171,0.171,0.08,0.082,0.085,0.084,0.083,0.087,0.1,0.106,0.105,0.302,0.299,0.297,0.079,0.079,0.083,0.085,0.083,0.083,0.185,0.19,0.186,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.105,0.1,0.098,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.221,0.215,0.207,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.203,0.205,0.208,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.083,0.085,0.203,0.21,0.199,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.083,0.084
11:00:04,0.172,0.173,0.169,0.318,0.329,0.328,0.082,0.083,0.085,0.084,0.083,0.086,0.195,0.199,0.199,0.194,0.176,0.179,0.081,0.082,0.085,0.084,0.083,0.087,0.102,0.108,0.107,0.309,0.303,0.308,0.079,0.079,0.084,0.085,0.083,0.083,0.188,0.193,0.19,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.106,0.102,0.1,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.235,0.226,0.221,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.083,0.209,0.209,0.213,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.206,0.216,0.206,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.084,0.084
11:15:04,0.178,0.177,0.174,0.327,0.337,0.337,0.082,0.083,0.085,0.084,0.083,0.086,0.199,0.202,0.198,0.195,0.185,0.191,0.081,0.082,0.085,0.083,0.083,0.087,0.104,0.111,0.109,0.315,0.305,0.32,0.079,0.079,0.084,0.085,0.083,0.083,0.189,0.194,0.192,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.108,0.104,0.101,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.254,0.249,0.228,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.211,0.213,0.21,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.213,0.223,0.216,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.084,0.084
11:30:04,0.182,0.182,0.179,0.338,0.343,0.346,0.082,0.083,0.085,0.084,0.083,0.086,0.203,0.204,0.205,0.19,0.186,0.203,0.08,0.082,0.085,0.084,0.083,0.087,0.106,0.113,0.112,0.33,0.307,0.33,0.079,0.079,0.084,0.085,0.083,0.083,0.193,0.198,0.198,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.11,0.106,0.103,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.268,0.262,0.241,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.214,0.22,0.218,0.078,0.08,0.08,0.079,0.172,0.084,0.083,0.084,0.085,0.223,0.23,0.224,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
11:45:04,0.187,0.187,0.183,0.345,0.349,0.353,0.082,0.083,0.085,0.084,0.083,0.086,0.203,0.211,0.203,0.183,0.19,0.2,0.08,0.082,0.085,0.083,0.083,0.087,0.108,0.116,0.115,0.343,0.311,0.342,0.079,0.079,0.084,0.085,0.083,0.083,0.198,0.201,0.2,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.112,0.108,0.106,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.282,0.273,0.257,0.078,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.221,0.225,0.223,0.078,0.08,0.08,0.079,0.172,0.083,0.083,0.084,0.085,0.23,0.236,0.226,0.08,0.079,0.08,0.08,0.088,0.087,0.084,0.084,0.084
12:00:04,0.192,0.192,0.186,0.351,0.353,0.357,0.082,0.083,0.085,0.084,0.083,0.086,0.211,0.209,0.208,0.186,0.192,0.182,0.081,0.082,0.085,0.084,0.083,0.087,0.112,0.119,0.118,0.354,0.32,0.352,0.079,0.079,0.084,0.085,0.083,0.083,0.2,0.203,0.201,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.083,0.084,0.114,0.111,0.108,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.299,0.28,0.263,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.084,0.227,0.234,0.23,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.236,0.238,0.227,0.08,0.079,0.08,0.08,0.088,0.087,0.084,0.084,0.084
12:15:04,0.195,0.195,0.189,0.354,0.355,0.361,0.082,0.083,0.085,0.084,0.083,0.086,0.21,0.213,0.213,0.195,0.198,0.185,0.081,0.082,0.085,0.084,0.083,0.087,0.114,0.123,0.121,0.366,0.325,0.36,0.079,0.079,0.084,0.085,0.083,0.083,0.206,0.209,0.204,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.117,0.114,0.109,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.313,0.296,0.276,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.232,0.234,0.233,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.239,0.239,0.231,0.08,0.079,0.08,0.08,0.088,0.087,0.084,0.084,0.084
12:30:04,0.2,0.2,0.195,0.359,0.359,0.365,0.082,0.083,0.085,0.084,0.083,0.086,0.213,0.215,0.211,0.198,0.209,0.196,0.081,0.082,0.085,0.083,0.083,0.087,0.117,0.126,0.124,0.377,0.333,0.369,0.079,0.079,0.084,0.085,0.083,0.083,0.208,0.21,0.207,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.119,0.116,0.11,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.314,0.305,0.281,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.238,0.24,0.238,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.245,0.244,0.236,0.08,0.079,0.08,0.08,0.088,0.087,0.084,0.084,0.084
12:45:04,0.205,0.204,0.198,0.364,0.365,0.37,0.082,0.083,0.085,0.083,0.083,0.086,0.215,0.217,0.214,0.184,0.2,0.206,0.081,0.082,0.085,0.083,0.083,0.087,0.12,0.13,0.127,0.386,0.336,0.377,0.079,0.079,0.083,0.085,0.082,0.083,0.21,0.213,0.21,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.122,0.117,0.112,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.323,0.308,0.3,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.245,0.247,0.243,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.251,0.248,0.24,0.08,0.079,0.08,0.08,0.087,0.087,0.084,0.083,0.084
13:00:04,0.209,0.208,0.202,0.368,0.371,0.376,0.082,0.083,0.085,0.084,0.083,0.086,0.222,0.218,0.219,0.182,0.204,0.218,0.08,0.082,0.085,0.084,0.083,0.087,0.123,0.133,0.13,0.393,0.342,0.386,0.079,0.079,0.084,0.085,0.083,0.083,0.211,0.214,0.212,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.124,0.12,0.115,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.335,0.317,0.305,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.248,0.251,0.248,0.078,0.08,0.08,0.08,0.172,0.083,0.083,0.084,0.085,0.256,0.256,0.248,0.08,0.079,0.08,0.08,0.087,0.087,0.084,0.083,0.084
13:15:04,0.214,0.212,0.206,0.372,0.378,0.381,0.082,0.083,0.085,0.084,0.083,0.086,0.222,0.221,0.221,0.189,0.209,0.224,0.081,0.082,0.085,0.083,0.083,0.087,0.126,0.136,0.133,0.398,0.35,0.394,0.079,0.079,0.084,0.085,0.083,0.083,0.214,0.215,0.215,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.127,0.123,0.118,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.351,0.328,0.314,0.078,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.255,0.255,0.252,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.26,0.26,0.253,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.084,0.084
13:30:04,0.218,0.215,0.211,0.375,0.384,0.386,0.082,0.083,0.085,0.084,0.083,0.086,0.23,0.223,0.223,0.198,0.214,0.224,0.081,0.082,0.085,0.083,0.083,0.087,0.129,0.143,0.137,0.401,0.354,0.399,0.079,0.079,0.084,0.085,0.083,0.083,0.219,0.221,0.219,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.129,0.129,0.126,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.366,0.342,0.326,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.26,0.26,0.256,0.078,0.08,0.08,0.079,0.172,0.083,0.083,0.083,0.085,0.267,0.265,0.26,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
13:45:04,0.222,0.22,0.215,0.38,0.391,0.393,0.082,0.083,0.085,0.084,0.083,0.086,0.23,0.227,0.229,0.205,0.219,0.229,0.081,0.082,0.085,0.083,0.083,0.087,0.132,0.15,0.143,0.404,0.359,0.401,0.079,0.079,0.083,0.085,0.083,0.083,0.22,0.22,0.219,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.133,0.142,0.138,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.375,0.355,0.334,0.078,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.263,0.266,0.26,0.078,0.08,0.08,0.08,0.172,0.083,0.083,0.084,0.085,0.273,0.272,0.265,0.08,0.08,0.08,0.08,0.088,0.087,0.083,0.083,0.084
14:00:04,0.226,0.224,0.22,0.384,0.4,0.399,0.082,0.083,0.085,0.084,0.083,0.086,0.234,0.23,0.233,0.213,0.227,0.237,0.081,0.082,0.085,0.083,0.083,0.087,0.136,0.157,0.15,0.408,0.364,0.401,0.079,0.079,0.083,0.085,0.083,0.083,0.223,0.223,0.222,0.078,0.079,0.08,0.08,0.078,0.082,0.083,0.082,0.083,0.143,0.155,0.149,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.385,0.372,0.345,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.27,0.273,0.265,0.078,0.08,0.08,0.08,0.172,0.083,0.083,0.083,0.085,0.278,0.277,0.268,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
14:15:04,0.229,0.229,0.223,0.388,0.411,0.406,0.082,0.083,0.085,0.084,0.083,0.086,0.239,0.236,0.236,0.222,0.235,0.245,0.081,0.082,0.085,0.084,0.083,0.087,0.143,0.163,0.157,0.413,0.368,0.401,0.079,0.079,0.084,0.085,0.083,0.083,0.228,0.229,0.227,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.163,0.158,0.156,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.402,0.388,0.36,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.277,0.279,0.271,0.078,0.08,0.08,0.08,0.172,0.083,0.083,0.084,0.085,0.285,0.281,0.273,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.083,0.084
14:30:04,0.232,0.233,0.227,0.394,0.42,0.413,0.082,0.083,0.085,0.083,0.083,0.086,0.24,0.238,0.242,0.23,0.244,0.252,0.081,0.082,0.085,0.083,0.083,0.087,0.151,0.166,0.16,0.416,0.371,0.401,0.079,0.079,0.083,0.085,0.083,0.083,0.232,0.232,0.229,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.18,0.155,0.156,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.414,0.416,0.38,0.078,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.282,0.285,0.276,0.078,0.08,0.08,0.079,0.172,0.084,0.083,0.083,0.085,0.289,0.288,0.279,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.083,0.084
14:45:04,0.237,0.235,0.228,0.4,0.429,0.423,0.082,0.083,0.085,0.084,0.083,0.086,0.243,0.24,0.244,0.239,0.253,0.26,0.08,0.082,0.085,0.083,0.083,0.087,0.158,0.169,0.16,0.418,0.373,0.402,0.079,0.079,0.084,0.085,0.083,0.083,0.236,0.237,0.235,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.188,0.153,0.156,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.424,0.431,0.393,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.286,0.293,0.281,0.078,0.08,0.08,0.08,0.172,0.083,0.083,0.084,0.085,0.294,0.295,0.285,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
15:00:04,0.24,0.238,0.233,0.409,0.438,0.433,0.082,0.083,0.085,0.084,0.083,0.086,0.246,0.245,0.246,0.249,0.262,0.268,0.081,0.082,0.085,0.084,0.083,0.087,0.165,0.172,0.158,0.419,0.377,0.403,0.079,0.08,0.084,0.085,0.083,0.083,0.241,0.237,0.238,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.192,0.152,0.156,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.426,0.436,0.401,0.079,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.292,0.298,0.287,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.3,0.299,0.292,0.08,0.08,0.08,0.08,0.088,0.087,0.084,0.084,0.084
15:15:04,0.244,0.241,0.24,0.418,0.447,0.443,0.082,0.083,0.085,0.084,0.083,0.086,0.251,0.251,0.251,0.258,0.271,0.271,0.081,0.082,0.085,0.083,0.083,0.087,0.168,0.17,0.155,0.419,0.38,0.405,0.079,0.079,0.084,0.085,0.083,0.083,0.243,0.241,0.24,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.193,0.151,0.156,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.413,0.443,0.41,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.297,0.307,0.291,0.078,0.08,0.08,0.079,0.171,0.084,0.083,0.084,0.085,0.305,0.305,0.297,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
15:30:04,0.247,0.244,0.243,0.425,0.453,0.45,0.082,0.083,0.085,0.084,0.083,0.086,0.254,0.255,0.253,0.266,0.278,0.277,0.081,0.082,0.085,0.083,0.083,0.087,0.169,0.17,0.15,0.418,0.382,0.407,0.079,0.079,0.083,0.085,0.083,0.083,0.248,0.242,0.243,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.195,0.151,0.157,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.416,0.418,0.412,0.078,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.303,0.313,0.295,0.078,0.08,0.08,0.079,0.171,0.083,0.083,0.083,0.085,0.31,0.309,0.301,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
15:45:04,0.25,0.249,0.247,0.434,0.46,0.46,0.082,0.083,0.085,0.084,0.083,0.086,0.258,0.257,0.258,0.27,0.285,0.277,0.081,0.082,0.085,0.083,0.083,0.087,0.166,0.17,0.145,0.42,0.384,0.41,0.079,0.079,0.084,0.085,0.083,0.083,0.252,0.244,0.247,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.197,0.153,0.158,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.424,0.424,0.425,0.079,0.079,0.08,0.08,0.082,0.085,0.084,0.083,0.083,0.308,0.321,0.301,0.078,0.08,0.08,0.08,0.172,0.084,0.083,0.084,0.085,0.315,0.314,0.305,0.08,0.08,0.08,0.08,0.088,0.087,0.083,0.083,0.084
16:00:04,0.253,0.251,0.249,0.441,0.465,0.467,0.082,0.083,0.085,0.084,0.083,0.086,0.262,0.261,0.259,0.273,0.287,0.277,0.08,0.082,0.085,0.083,0.083,0.087,0.166,0.166,0.139,0.421,0.385,0.413,0.079,0.079,0.083,0.085,0.083,0.083,0.255,0.25,0.252,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.199,0.154,0.16,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.436,0.428,0.424,0.078,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.315,0.328,0.305,0.078,0.08,0.08,0.079,0.171,0.083,0.083,0.084,0.085,0.321,0.322,0.311,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
16:15:04,0.258,0.255,0.252,0.449,0.47,0.474,0.082,0.083,0.085,0.084,0.083,0.086,0.265,0.263,0.264,0.275,0.27,0.275,0.08,0.082,0.085,0.084,0.083,0.087,0.162,0.161,0.134,0.423,0.386,0.416,0.079,0.079,0.084,0.085,0.082,0.083,0.258,0.25,0.253,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.2,0.155,0.162,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.444,0.433,0.431,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.318,0.334,0.312,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.325,0.325,0.319,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
16:30:04,0.261,0.257,0.254,0.455,0.474,0.48,0.083,0.083,0.085,0.084,0.083,0.086,0.269,0.265,0.266,0.278,0.284,0.276,0.081,0.082,0.085,0.084,0.083,0.087,0.153,0.158,0.131,0.426,0.387,0.419,0.079,0.08,0.084,0.085,0.083,0.083,0.263,0.254,0.257,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.201,0.157,0.165,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.454,0.441,0.444,0.079,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.322,0.342,0.321,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.332,0.331,0.323,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
16:45:04,0.265,0.26,0.257,0.46,0.478,0.485,0.082,0.083,0.085,0.084,0.083,0.086,0.271,0.27,0.27,0.284,0.281,0.27,0.081,0.082,0.085,0.083,0.083,0.087,0.148,0.156,0.129,0.428,0.388,0.421,0.079,0.079,0.083,0.085,0.083,0.083,0.265,0.258,0.261,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.204,0.159,0.168,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.469,0.449,0.449,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.329,0.35,0.324,0.078,0.08,0.08,0.079,0.171,0.084,0.083,0.084,0.085,0.335,0.335,0.33,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
17:00:04,0.27,0.264,0.265,0.466,0.48,0.489,0.082,0.083,0.085,0.084,0.083,0.086,0.274,0.273,0.273,0.269,0.286,0.29,0.081,0.082,0.085,0.083,0.083,0.087,0.142,0.152,0.126,0.429,0.39,0.423,0.079,0.079,0.083,0.085,0.082,0.083,0.27,0.261,0.263,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.206,0.161,0.171,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.481,0.462,0.458,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.335,0.357,0.331,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.34,0.34,0.334,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
17:15:04,0.275,0.267,0.268,0.469,0.485,0.493,0.082,0.083,0.085,0.084,0.083,0.086,0.278,0.276,0.275,0.274,0.285,0.268,0.081,0.082,0.085,0.083,0.083,0.087,0.137,0.148,0.124,0.429,0.391,0.425,0.079,0.079,0.084,0.085,0.082,0.083,0.273,0.264,0.268,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.209,0.162,0.173,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.492,0.475,0.463,0.078,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.34,0.365,0.335,0.078,0.08,0.08,0.079,0.171,0.083,0.083,0.084,0.085,0.345,0.346,0.339,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
